0	0.0	49.7332866494894	0.1315296785837513	0.13134765625	0	6.117905139923096	8.113845221988223e-10	0.013606128306249184	20.46200636506578	116.6737946460298	2.6264723830897327e-11
1	0.1	37.32732390056971	0.14810136484216269	0.18739827473958334	0	0.35892367362976074	3.1667933033669225e-11	0.0005310403612806353	9.444261727198015	23.049940419017283	4.7637942368807e-06
2	0.2	26.869710402400408	0.1461810298138775	0.1754913330078125	0	0.32624220848083496	3.728937981843267e-11	0.0006253065428251936	9.63209901308823	25.012236608016234	3.8129132812087934e-06
3	0.30000000000000004	18.59648520776358	0.1512773742968969	0.15038045247395834	0	0.32175540924072266	4.300782768115531e-11	0.0007211993375292664	11.743016526285174	26.861712801788915	2.7811458472948927e-06
4	0.4	12.129447370323401	0.17158878536619004	0.11823527018229167	0	0.3243420124053955	7.184201831894487e-11	0.0012047205930459748	57.76311060448288	34.71756113289103	2.0208831023941023e-06
5	0.5	8.346984276796068	0.19964359825925496	0.09294637044270833	0	0.31822633743286133	1.3043460299847376e-10	0.002187261134739211	28.568437304942428	46.779584484861864	1.5772459210605048e-06
6	0.6000000000000001	6.065920620452434	0.15514637351073965	0.08117167154947917	0	0.32360243797302246	1.0931379184273218e-10	0.001833085713638954	10.555070538351796	42.82500557979242	2.5230488349577416e-06
7	0.7000000000000001	4.283819880469187	0.17748086814797848	0.065582275390625	0	0.3250904083251953	1.274797850906735e-10	0.0021377117240601465	23.137852996408963	46.24668540538796	2.5781611888908482e-06
8	0.8	2.835409076950066	0.15863517993975348	0.054316202799479164	0	0.32128095626831055	1.0704064065509031e-10	0.0017949671856639963	14.238003805060794	42.37739911265425	2.946712458934702e-06
9	0.9	2.022235988844894	0.138275366534782	0.044087727864583336	0	0.3166060447692871	1.0945987787957117e-10	0.001835535429580274	8.252986536949273	42.853611463215216	2.8601655552070147e-06
10	1.0	1.0869834488887387	0.11550833939267928	0.039571126302083336	0	0.3151280879974365	8.346312491309842e-11	0.0013995952315404975	6.667998539446303	37.420300346168595	2.2972250694924213e-06
11	1.1	0.576401166867094	0.09987650290332488	0.034556070963541664	0	0.3203756809234619	8.459542599765791e-11	0.0014185828181688545	3.9765185727143533	37.6732761955256	2.005855869362922e-06
12	1.2000000000000002	0.19945399396306293	0.10112910417174777	0.032506306966145836	0	0.3212563991546631	7.647555021169584e-11	0.0012824204072541094	8.530215336025021	35.81964291397104	1.758189663801613e-06
13	1.3	-0.3532400587621786	0.08713632587210123	0.0305023193359375	0	0.33057379722595215	7.30208056197619e-11	0.0012244877179711745	3.5525948006324497	35.00122614124742	1.6710390832749509e-06
14	1.4000000000000001	-0.6276395667194105	0.09420082386117616	0.030375162760416668	0	0.3221435546875	8.379109804594951e-11	0.0014050950183577807	3.71351277021231	37.49375082919798	1.3836238647380058e-06
15	1.5	-0.8938196574863827	0.08364211834434694	0.031061808268229168	0	0.31969523429870605	8.515850073281843e-11	0.0014280250292758644	2.3623216052819522	37.79844656273243	1.2116717111190991e-06
16	1.6	-1.1739387616680057	0.07862133926907225	0.031428019205729164	0	0.32036423683166504	6.978712823069085e-11	0.0011702620984742997	2.6239668722524434	34.21744766696894	9.750926358172947e-07
17	1.7000000000000002	-1.3544528969291163	0.07413481824687196	0.031697591145833336	0	0.32015419006347656	8.133320408344378e-11	0.0013638785337902926	2.494860818053745	36.93974463995697	8.790358465871495e-07
18	1.8	-1.64751899919501	0.08103479431776986	0.032196044921875	0	0.3213226795196533	8.240258153397072e-11	0.0013818109497671476	2.0743799946292514	37.18179540195016	8.139128113300399e-07
19	1.9000000000000001	-1.8453993476881059	0.07175839325520003	0.032282511393229164	0	0.32197117805480957	8.584660535010104e-11	0.0014395638721816423	1.8718714299361876	37.950850342598194	6.573623036592396e-07
20	2.0	-2.170029314255446	0.06985752240510192	0.033915201822916664	0	0.3180999755859375	9.115823812169218e-11	0.0015286347733055028	2.202245834326237	39.10730686756356	6.83145524487562e-07
21	2.1	-2.3256020573912832	0.06008678018490939	0.035090128580729164	0	0.3188295364379883	8.940717759406323e-11	0.001499271196844216	1.548272631985196	38.72987904752651	5.877095777009196e-07
22	2.2	-2.3726880677807802	0.07969915346494262	0.0354156494140625	0	0.3328840732574463	1.0331606840136179e-10	0.0017325097345838464	2.777479968553941	41.633592164264215	4.590601602175724e-07
23	2.3000000000000003	-2.633407836840569	0.06398583259178939	0.0377349853515625	0	0.3202991485595703	1.1123179487336269e-10	0.0018652487488318018	1.3180077523726093	43.19907231021937	3.7052282607090523e-07
24	2.4000000000000004	-2.801248906471578	0.06704021094413533	0.038609822591145836	0	0.32358717918395996	1.1098718766202702e-10	0.0018611469242025885	1.7011183325326613	43.15154713630364	3.2232576180595664e-07
25	2.5	-3.0019181323094966	0.0663477518425585	0.03955078125	0	0.32316112518310547	9.984180239370443e-11	0.0016742496815224403	2.13876692587744	40.92758832042422	2.363540543464148e-07
26	2.6	-3.3338475814748274	0.06143151386505064	0.040064493815104164	0	0.3236520290374756	1.1409969614311711e-10	0.001913340658210367	1.8958317773087099	43.75243134754619	2.0006138964934622e-07
27	2.7	-3.44591846587218	0.0562742767596909	0.041737874348958336	0	0.31941699981689453	1.1265808098530255e-10	0.0018891661765090431	1.2832220863318662	43.47515335051042	1.5417721851226836e-07
28	2.8000000000000003	-3.8031299256458007	0.05657067079485415	0.0408782958984375	0	0.3238649368286133	1.1671026339363383e-10	0.0019571173255716634	3.037602857874572	44.25012202626515	1.1411785461508293e-07
