#count	e	H_err	V_err	tebd_err
0	-0.2	0.0	-0.0	0.0	1	0.19823002815246582	
0.01	-0.1999708784209442	0.00019497523127654472	0.001020910309670079	6.250047348424928e-14	2	0.377514123916626	
0.02	-0.19992217673868773	0.0007796078339391643	0.0035279429908783664	2.24993793453253e-12	2	0.5593438148498535	
0.03	-0.19987359176103	0.0017530190785816524	0.0072041770823769655	1.406102752779447e-11	2	0.7411751747131348	
0.04	-0.19982519650375163	0.003113746267570038	0.011878195057410024	4.89889928151731e-11	2	0.9228980541229248	
0.05	-0.19977706366725942	0.0048597455504520645	0.0174280311157355	1.2651332218429344e-10	2	1.1048970222473145	
0.060000000000000005	-0.19972926551444803	0.006988395879155815	0.023757653177248286	2.7208717944950643e-10	2	1.294572114944458	
0.07	-0.19968187374984417	0.009496504094241796	0.030787063619521663	5.171199711759279e-10	2	1.4788811206817627	
0.08	-0.19963495940038772	0.012380311130638224	0.03844717406470478	8.989544223106411e-10	2	1.660719871520996	
0.09	-0.1995885926981991	0.01563549932861691	0.04667681313058689	1.460837361161079e-09	2	1.842392921447754	
0.09999999999999999	-0.19954284296567637	0.019257200833232117	0.05542083469924605	2.2518832648927923e-09	2	2.038543939590454	
0.10999999999999999	-0.19949777850325873	0.02324000706273608	0.06462885211600136	3.3270294679096523e-09	2	2.238028049468994	
0.11999999999999998	-0.1994534664801813	0.027577979223823868	0.07425435453777543	4.7469817882479e-09	2	2.4225339889526367	
0.12999999999999998	-0.1994099728285391	0.032264659849155705	0.08425406953323587	6.5781491821178695e-09	2	2.60634183883667	
0.13999999999999999	-0.19936736214096207	0.03729308532986057	0.09458749123902664	8.89256589482044e-09	2	2.7891910076141357	
0.15	-0.19932565630014282	0.04265579388173317	0.10521740036817975	2.731561021362529e-10	3	2.9813880920410156	
0.16	-0.1992849302018823	0.04834465685906417	0.11610866975884455	4.4193410997027816e-10	3	3.1767399311065674	
0.17	-0.19924525228041906	0.054351174575436645	0.12722761775243463	6.81173940156964e-10	3	3.371217966079712	
0.18000000000000002	-0.19920667705628226	0.060666378557133895	0.13854245505371993	1.0104977355181204e-09	3	3.565147876739502	
