9.565033764226453794e-01 9.307444935003337250e-01 9.600087940718108337e-01 9.822018954794810019e-01 9.855386878461470657e-01 9.870375575003975666e-01 9.890109919920178072e-01 9.885153471868803887e-01 9.768061402272714133e-01
9.317754369726382047e-01 7.242505718331772036e-01 7.262458135712210883e-01 8.723415476594579276e-01 9.777275899476016718e-01 9.956136902602862326e-01 9.929377405414230306e-01 9.954679499886457394e-01 9.842951347477364443e-01
9.646915457289679807e-01 7.325429670930156956e-01 6.611177527129077358e-01 8.617352349000104716e-01 9.925583971019775742e-01 9.972020597255022434e-01 9.937915320654503448e-01 9.951830608978911030e-01 9.881478441655818790e-01
9.832035353417925005e-01 8.750927613917341974e-01 8.554756315766842700e-01 9.842625147203836189e-01 9.950907266673277851e-01 9.951916203382097370e-01 9.958672606593925725e-01 9.956069006153034362e-01 9.886332593788118572e-01
9.875314037793840871e-01 9.799949542974798478e-01 9.905367382088096084e-01 9.955861337699731806e-01 9.941280697455852078e-01 9.950543927840023173e-01 9.947943162886021540e-01 9.939229570207811504e-01 9.880997999670768639e-01
9.878052328276085703e-01 9.949098932442967946e-01 9.938425575150627855e-01 9.962013904186000079e-01 9.933526933209050336e-01 9.936961258072788405e-01 9.944035341567317721e-01 9.929503254776188559e-01 9.894369217275110762e-01
9.882503541057933161e-01 9.941386081327314717e-01 9.942502128681085516e-01 9.954247243165265102e-01 9.935857171901811835e-01 9.937421244496015271e-01 9.949102636190358950e-01 9.939910054177507615e-01 9.912425396074855399e-01
9.884705106652631468e-01 9.913000343926650082e-01 9.947538550915457911e-01 9.939032691251148410e-01 9.959228780521578450e-01 9.973888876847358809e-01 9.951017778384620982e-01 9.937902211160078991e-01 9.869793455754187761e-01
9.731447586034476238e-01 9.878863833891660118e-01 9.907320849486893621e-01 9.872914167104827055e-01 9.901697529940397535e-01 9.890640634020080313e-01 9.889749531170788366e-01 9.885614056933794691e-01 9.745371795708275275e-01
