0	0.0	-34.64316277947592	-0.9734268925961481	0.9873675892096317	0.9884069104941974	0.9873675892096396	0.973426892596148	0.9873675892096356	0.9944954550973335	0.9947188520050309	0.9944954550973301	0.9873675892096331	0.9884069104941967	0.9947188520050306	0.9948300802981312	0.9947188520050295	0.9884069104941937	0.9873675892096357	0.9944954550973337	0.9947188520050315	0.9944954550973382	0.9873675892096327	0.9734268925961503	0.9873675892096362	0.9884069104941939	0.9873675892096301	0.9734268925961483
1	0.1	-34.6431627794756	-0.9641226707149553	0.9866118880814675	0.988406838328424	0.9873675892071853	0.9734268925961379	0.9866118880814613	0.9944952487041868	0.9947188519883372	0.9944954550973275	0.9873675892096325	0.988406838328431	0.9947188519883355	0.9948300802981128	0.9947188520050265	0.9884069104942022	0.9873675892071838	0.9944954550973281	0.9947188520050129	0.9944954550973204	0.987367589209632	0.9734268925961358	0.9873675892096371	0.9884069104942038	0.9873675892096355	0.9734268925961405
2	0.2	-34.64316277947584	-0.9376228966339164	0.98439592730636	0.9884058777783784	0.9873675892061035	0.9734268925963764	0.984395927306353	0.9944918888587883	0.9947188509147823	0.9944954550972662	0.9873675892096286	0.9884058777783981	0.9947188509147863	0.9948300802978178	0.9947188520050347	0.9884069104941967	0.9873675892061023	0.9944954550972569	0.9947188520050314	0.9944954550973422	0.9873675892096276	0.9734268925963838	0.9873675892096212	0.9884069104941865	0.9873675892096291	0.9734268925961457
3	0.30000000000000004	-34.643162779475816	-0.8978792014797825	0.9808736354441567	0.9884026494431064	0.9873675919312572	0.9734268926097823	0.9808736354441635	0.9944755248455034	0.9947188391364663	0.9944954550988574	0.9873675892096806	0.9884026494431069	0.9947188391364646	0.9948300802906631	0.9947188520050392	0.9884069104941903	0.9873675919312457	0.9944954550988445	0.9947188520050269	0.9944954550973153	0.987367589209631	0.9734268926097863	0.9873675892096778	0.9884069104942046	0.9873675892096212	0.9734268925961617
4	0.4	-34.64316277947611	-0.8506001646115151	0.976292212196379	0.9883973319771892	0.9873676244770848	0.9734268928317942	0.9762922121963866	0.9944261800987724	0.994718775903555	0.9944954551534104	0.9873675892110841	0.9883973319771968	0.9947187759035228	0.9948300802275495	0.9947188520053752	0.9884069104942105	0.9873676244770763	0.9944954551534174	0.9947188520053568	0.9944954550973262	0.9873675892096555	0.9734268928318094	0.987367589211084	0.988406910494201	0.9873675892096271	0.9734268925961637
5	0.5	-34.64316277947542	-0.8021791474719825	0.9709496586206441	0.9883942024930849	0.9873678108942988	0.9734268946883048	0.9709496586206557	0.9943134363249186	0.9947185431893595	0.9944954557125602	0.9873675892297118	0.9883942024930987	0.9947185431893675	0.9948300798966527	0.9947188520097905	0.9884069104943191	0.9873678108943108	0.994495455712562	0.9947188520097728	0.9944954550973492	0.9873675892096289	0.9734268946882989	0.9873675892296978	0.9884069104942897	0.9873675892096418	0.9734268925961407
6	0.6000000000000001	-34.64316277947612	-0.7585799580645007	0.9651072801519109	0.9884031687417303	0.9873685233609033	0.9734269047476378	0.9651072801519027	0.9941016297857591	0.9947178700718863	0.9944954590244999	0.9873675893785805	0.9884031687417271	0.9947178700719017	0.9948300786057189	0.9947188520459169	0.9884069104957638	0.9873685233609073	0.9944954590244974	0.9947188520459231	0.9944954550978269	0.9873675892096361	0.9734269047476445	0.9873675893785724	0.9884069104957525	0.9873675892096367	0.9734268925961282
7	0.7000000000000001	-34.64316277947606	-0.7243890565092708	0.9588742529551876	0.9884389378849494	0.9873706067181145	0.9734269450620573	0.9588742529552128	0.9937591535425456	0.9947162431789298	0.9944954729241448	0.9873675902112914	0.9884389378849587	0.9947162431789486	0.9948300743705408	0.9947188522503483	0.9884069105069033	0.9873706067181243	0.994495472924129	0.9947188522503604	0.9944954551012504	0.9873675892097262	0.9734269450620774	0.98736759021131	0.988406910506898	0.987367589209719	0.973426892596159
8	0.8	-34.643162779476185	-0.7021586852848996	0.9521098337830828	0.9885168733891634	0.9873756160123314	0.9734270742419798	0.9521098337830901	0.9932661158028259	0.9947128562288459	0.9944955186725768	0.9873675937908684	0.9885168733891756	0.9947128562288508	0.9948300619881603	0.9947188531340124	0.98840691057083	0.9873756160123329	0.9944955186725797	0.9947188531340133	0.9944954551209069	0.9873675892104623	0.9734270742419827	0.9873675937908667	0.9884069105708361	0.9873675892104755	0.9734268925961466
9	0.9	-34.64316277947526	-0.6920861264299876	0.9443960703095999	0.9886454251233318	0.9873859476745196	0.9734274218993567	0.9443960703096022	0.9926134605006263	0.9947066689701404	0.994495644008414	0.9873676063424971	0.9886454251233439	0.9947066689701404	0.9948300292311854	0.9947188562381168	0.9884069108610638	0.987385947674522	0.9944956440084028	0.9947188562381083	0.9944954552103438	0.987367589214718	0.9734274218993582	0.9873676063424945	0.9884069108610681	0.9873675892147116	0.9734268925962302
